Epoch,Training Cost,Training Accuracy,Evaluation Cost,Evaluation Accuracy
368,0.067161563,0.972616,0.2033781028,0.9684
369,0.0671992695,0.972008,0.203638295,0.96814
370,0.0670144385,0.973292,0.2034058473,0.96868
371,0.0674406333,0.972164,0.2038387205,0.96826
372,0.0669817162,0.973088,0.2032799082,0.96846
373,0.0682968804,0.971912,0.2044983075,0.9672
374,0.0670224738,0.972952,0.2033258481,0.96878
375,0.0669444484,0.972588,0.2032722954,0.96834
376,0.0667108882,0.9731,0.2030887534,0.9685
377,0.0675613767,0.97226,0.2037788157,0.968
378,0.0664907787,0.973476,0.2029252111,0.96898
379,0.0672674514,0.972928,0.2038863224,0.9683
380,0.0671470113,0.972808,0.2035231839,0.96834
381,0.0674917967,0.972756,0.2039169457,0.9687
382,0.0673685325,0.972812,0.2037369646,0.96834
383,0.0673058753,0.972908,0.2034042223,0.96884
384,0.066741066,0.972932,0.2031877128,0.96858
385,0.0666701265,0.973384,0.2030699233,0.9691
386,0.0670006918,0.972828,0.2034191648,0.96866
387,0.066675377,0.973336,0.2031433736,0.96922
388,0.0665770914,0.9734,0.202937455,0.9689
389,0.067726961,0.972664,0.2040028902,0.9683
390,0.0673855949,0.972772,0.20381061,0.96762
391,0.0670279648,0.973128,0.2031667499,0.9689
392,0.0664609423,0.973064,0.2028387978,0.96898
393,0.067899265,0.972104,0.2042986497,0.96806
394,0.0668866071,0.972848,0.2031913598,0.96882
395,0.0669970241,0.973096,0.2033285406,0.9684
396,0.0671147868,0.97282,0.2032820852,0.96902
397,0.0679595014,0.971896,0.2044639551,0.967
398,0.067011302,0.972904,0.2034047159,0.96824
399,0.066954724,0.973356,0.2031986627,0.96872
