Epoch,Training Cost,Training Accuracy,Evaluation Cost,Evaluation Accuracy
254,0.0018561602,0.996944,0.0218277055,0.97698
255,0.001855343,0.996944,0.0218126482,0.97704
256,0.0018536851,0.996944,0.0218206991,0.97702
257,0.001853271,0.996944,0.021808265,0.97708
258,0.0018517251,0.996952,0.02183672,0.97706
259,0.0018503782,0.996952,0.0218294553,0.97712
260,0.0018487733,0.996952,0.0218126655,0.97712
261,0.0018479496,0.99696,0.0218291562,0.97696
262,0.0018465928,0.99696,0.0218147337,0.97704
263,0.0018452468,0.996964,0.0218051018,0.97714
264,0.0018440214,0.996968,0.0218271561,0.97698
265,0.0018437125,0.996972,0.0218227177,0.97708
266,0.0018404521,0.996972,0.0218373215,0.97702
267,0.0018395779,0.99698,0.0218340253,0.97714
268,0.0018355789,0.99698,0.0218464882,0.97706
269,0.0018338078,0.99698,0.0218407269,0.97704
270,0.0018346084,0.996988,0.0218905946,0.97706
271,0.0018300578,0.997,0.021873852,0.97702
272,0.0018287994,0.997,0.0218742136,0.97712
273,0.0018265564,0.997004,0.0218706638,0.97714
274,0.0018242415,0.997004,0.0218712485,0.97718
275,0.0018220792,0.997004,0.0218636741,0.97716
276,0.001819797,0.997004,0.0218694403,0.97724
277,0.0018171162,0.997008,0.0218685596,0.97718
278,0.0018143386,0.997008,0.0218749569,0.97714
279,0.001811101,0.997012,0.0218855153,0.9772
280,0.0018087169,0.99702,0.0218964763,0.9771
281,0.0018063107,0.99702,0.0218777923,0.97724
282,0.0018039313,0.997024,0.0218752731,0.97706
283,0.0018014801,0.997028,0.0218986748,0.97712
284,0.0017979733,0.997028,0.0218760749,0.97706
285,0.0017955655,0.997032,0.0218673564,0.9772
286,0.0017942052,0.997032,0.0218723497,0.97712
287,0.0017932298,0.997032,0.0218541363,0.9773
288,0.0017915329,0.997032,0.0218738714,0.97722
289,0.0017905584,0.997032,0.0218754129,0.9771
290,0.0017896471,0.99704,0.0218819929,0.97714
291,0.0017883534,0.99704,0.0218846505,0.97728
292,0.0017867041,0.99704,0.0218609939,0.97732
293,0.0017847191,0.997044,0.0218826406,0.97722
294,0.0017834463,0.997044,0.0218805961,0.9772
295,0.0017824424,0.997044,0.0218739159,0.97734
296,0.0017815864,0.997044,0.0218887112,0.9772
297,0.0017801377,0.997048,0.0218992925,0.97714
298,0.0017790369,0.997048,0.0218715587,0.97734
299,0.001777723,0.997048,0.0218886038,0.97716
300,0.0017764132,0.997048,0.0218923322,0.97708
301,0.0017757429,0.997052,0.0218864738,0.97724
302,0.0017748727,0.997064,0.0218865195,0.97726
303,0.0017741499,0.997064,0.0218748599,0.97708
304,0.0017730984,0.997064,0.0218835921,0.97726
305,0.0017719959,0.997064,0.0218877625,0.97706
306,0.0017702308,0.997064,0.0219049394,0.97716
307,0.0017687121,0.997064,0.0219070093,0.9772
308,0.0017673341,0.997072,0.0218904061,0.97702
309,0.0017663127,0.997076,0.0219075776,0.97706
310,0.0017654233,0.997076,0.0219107557,0.97712
311,0.0017645317,0.99708,0.021917501,0.97702
312,0.0017632737,0.997088,0.0219101567,0.97688
313,0.0017621329,0.997088,0.0219093046,0.97704
314,0.0017604444,0.997088,0.0219153035,0.977
315,0.0017587602,0.997088,0.0219234754,0.97714
316,0.0017575559,0.997088,0.0219181016,0.97706
317,0.0017570307,0.997088,0.0219377393,0.97706
318,0.0017556453,0.997088,0.021939483,0.97702
319,0.0017547668,0.997088,0.021917285,0.97716
320,0.0017542046,0.997088,0.0219138905,0.97706
321,0.0017532101,0.997088,0.021920993,0.97706
322,0.0017525418,0.997088,0.021919912,0.97698
323,0.0017517148,0.997088,0.0219337597,0.977
324,0.001750343,0.997088,0.0219228537,0.9771
325,0.0017497231,0.997096,0.0219475312,0.97704
